prompt_id,source_file,source_group,module_key,task_type,activity_type,prompt_text,expected_text,accepted_answers,difficulty,points,is_active,is_mastery_item,expected_phonemes,initial_phoneme,vowel_phonemes,final_phoneme,phoneme_pattern,skill_tag,error_focus,metadata,item_text_type,phoneme_count,syllable_estimate,has_cmudict_match,cmudict_missing_words,skill_group,target_position,target_phoneme,target_grapheme,word_family,rime_unit,onset_unit,enrichment_warnings,needs_manual_review,difficulty_score,difficulty_level,difficulty_factors,adaptive_bucket,recommended_for_error_type,remediation_priority,practice_role,mastery_candidate,review_candidate,min_required_attempts,cooldown_group,enrichment_status,word_count,sentence_length_bucket,fluency_metric_rule,target_read_time_seconds,min_fluent_time_seconds,max_fluent_time_seconds,target_wcpm,min_expected_wcpm,max_expected_wcpm,pace_feedback_rule,pace_mastery_required
M2-WA017,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,word_accuracy_challenge,Dig,dig,dig,easy,1.0,True,False,"D IH G",D,IH,G,CVC,CVC_accuracy_challenge,word_reading,"{""id"":""M2-WA017"",""module_key"":""module_2"",""activity_type"":""word_accuracy_challenge"",""sequence"":131,""display_text"":""dig"",""expected_answer"":""dig"",""lesson_step"":""speed_accuracy"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""word_accuracy_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":3},""target_word"":""dig"",""challenge_type"":""fast_read_but_clear"",""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,IH,i,ig_family,ig,d,,False,0.196,very_easy,"{'speed_accuracy': 0.3, 'source_difficulty': 0.25}",word_accuracy_very_easy,incorrect_general,medium,practice,True,True,1,word_accuracy:dig,ok,,,,,,,,,,,
M2-WA018,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,word_accuracy_challenge,Log,log,log,easy,1.0,True,False,"L AO G",L,AO,G,CVC,CVC_accuracy_challenge,word_reading,"{""id"":""M2-WA018"",""module_key"":""module_2"",""activity_type"":""word_accuracy_challenge"",""sequence"":132,""display_text"":""log"",""expected_answer"":""log"",""lesson_step"":""speed_accuracy"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""word_accuracy_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":3},""target_word"":""log"",""challenge_type"":""fast_read_but_clear"",""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,AO,o,og_family,og,l,,False,0.196,very_easy,"{'speed_accuracy': 0.3, 'source_difficulty': 0.25}",word_accuracy_very_easy,incorrect_general,medium,practice,True,True,1,word_accuracy:log,ok,,,,,,,,,,,
M2-WA019,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,word_accuracy_challenge,Hop,hop,hop,easy,1.0,True,False,"HH AA P",HH,AA,P,CVC,CVC_accuracy_challenge,word_reading,"{""id"":""M2-WA019"",""module_key"":""module_2"",""activity_type"":""word_accuracy_challenge"",""sequence"":133,""display_text"":""hop"",""expected_answer"":""hop"",""lesson_step"":""speed_accuracy"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""word_accuracy_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":3},""target_word"":""hop"",""challenge_type"":""fast_read_but_clear"",""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,AA,o,op_family,op,h,,False,0.196,very_easy,"{'speed_accuracy': 0.3, 'source_difficulty': 0.25}",word_accuracy_very_easy,incorrect_general,medium,practice,True,True,1,word_accuracy:hop,ok,,,,,,,,,,,
M2-WA020,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,word_accuracy_challenge,Mop,mop,mop,easy,1.0,True,False,"M AA P",M,AA,P,CVC,CVC_accuracy_challenge,word_reading,"{""id"":""M2-WA020"",""module_key"":""module_2"",""activity_type"":""word_accuracy_challenge"",""sequence"":134,""display_text"":""mop"",""expected_answer"":""mop"",""lesson_step"":""speed_accuracy"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""word_accuracy_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":3},""target_word"":""mop"",""challenge_type"":""fast_read_but_clear"",""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,AA,o,op_family,op,m,,False,0.196,very_easy,"{'speed_accuracy': 0.3, 'source_difficulty': 0.25}",word_accuracy_very_easy,incorrect_general,medium,practice,True,True,1,word_accuracy:mop,ok,,,,,,,,,,,
M2-WA021,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,word_accuracy_challenge,Hot,hot,hot,easy,1.0,True,False,"HH AA T",HH,AA,T,CVC,CVC_accuracy_challenge,word_reading,"{""id"":""M2-WA021"",""module_key"":""module_2"",""activity_type"":""word_accuracy_challenge"",""sequence"":135,""display_text"":""hot"",""expected_answer"":""hot"",""lesson_step"":""speed_accuracy"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""word_accuracy_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":3},""target_word"":""hot"",""challenge_type"":""fast_read_but_clear"",""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,AA,o,ot_family,ot,h,,False,0.196,very_easy,"{'speed_accuracy': 0.3, 'source_difficulty': 0.25}",word_accuracy_very_easy,incorrect_general,medium,practice,True,True,1,word_accuracy:hot,ok,,,,,,,,,,,
M2-WA022,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,word_accuracy_challenge,Run,run,run,easy,1.0,True,False,"R AH N",R,AH,N,CVC,CVC_accuracy_challenge,word_reading,"{""id"":""M2-WA022"",""module_key"":""module_2"",""activity_type"":""word_accuracy_challenge"",""sequence"":136,""display_text"":""run"",""expected_answer"":""run"",""lesson_step"":""speed_accuracy"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""word_accuracy_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":3},""target_word"":""run"",""challenge_type"":""fast_read_but_clear"",""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,AH,u,un_family,un,r,,False,0.196,very_easy,"{'speed_accuracy': 0.3, 'source_difficulty': 0.25}",word_accuracy_very_easy,incorrect_general,medium,practice,True,True,1,word_accuracy:run,ok,,,,,,,,,,,
M2-WA023,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,word_accuracy_challenge,Cup,cup,cup,easy,1.0,True,False,"K AH P",K,AH,P,CVC,CVC_accuracy_challenge,word_reading,"{""id"":""M2-WA023"",""module_key"":""module_2"",""activity_type"":""word_accuracy_challenge"",""sequence"":137,""display_text"":""cup"",""expected_answer"":""cup"",""lesson_step"":""speed_accuracy"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""word_accuracy_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":3},""target_word"":""cup"",""challenge_type"":""fast_read_but_clear"",""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,AH,u,up_family,up,c,,False,0.196,very_easy,"{'speed_accuracy': 0.3, 'source_difficulty': 0.25}",word_accuracy_very_easy,incorrect_general,medium,practice,True,True,1,word_accuracy:cup,ok,,,,,,,,,,,
M2-WA024,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,word_accuracy_challenge,Bug,bug,bug,easy,1.0,True,False,"B AH G",B,AH,G,CVC,CVC_accuracy_challenge,word_reading,"{""id"":""M2-WA024"",""module_key"":""module_2"",""activity_type"":""word_accuracy_challenge"",""sequence"":138,""display_text"":""bug"",""expected_answer"":""bug"",""lesson_step"":""speed_accuracy"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""word_accuracy_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":3},""target_word"":""bug"",""challenge_type"":""fast_read_but_clear"",""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,AH,u,ug_family,ug,b,,False,0.196,very_easy,"{'speed_accuracy': 0.3, 'source_difficulty': 0.25}",word_accuracy_very_easy,incorrect_general,medium,practice,True,True,1,word_accuracy:bug,ok,,,,,,,,,,,
M2-WA025,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,word_accuracy_challenge,Rug,rug,rug,easy,1.0,True,False,"R AH G",R,AH,G,CVC,CVC_accuracy_challenge,word_reading,"{""id"":""M2-WA025"",""module_key"":""module_2"",""activity_type"":""word_accuracy_challenge"",""sequence"":139,""display_text"":""rug"",""expected_answer"":""rug"",""lesson_step"":""speed_accuracy"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""word_accuracy_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":3},""target_word"":""rug"",""challenge_type"":""fast_read_but_clear"",""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,AH,u,ug_family,ug,r,,False,0.196,very_easy,"{'speed_accuracy': 0.3, 'source_difficulty': 0.25}",word_accuracy_very_easy,incorrect_general,medium,practice,True,True,1,word_accuracy:rug,ok,,,,,,,,,,,
M2-MC001,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,mastery_check,Bat,bat,bat,easy,1.0,True,True,"B AE T",B,AE,T,CVC,CVC_module_mastery,word_reading,"{""id"":""M2-MC001"",""module_key"":""module_2"",""activity_type"":""mastery_check"",""sequence"":140,""display_text"":""bat"",""expected_answer"":""bat"",""lesson_step"":""module_gate"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""word_mastery_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""mastery_pass_rule"":"">=80_percent_recent_accuracy_and_no_critical_letter_gap""},""target_word"":""bat"",""gate"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,AE,a,at_family,at,b,,False,0.196,very_easy,"{'mastery_gate': 1.0}",word_mastery_very_easy,incorrect_general,medium,mastery_check,True,True,1,word_mastery:bat,ok,,,,,,,,,,,
M2-MC002,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,mastery_check,Mat,mat,mat,easy,1.0,True,True,"M AE T",M,AE,T,CVC,CVC_module_mastery,word_reading,"{""id"":""M2-MC002"",""module_key"":""module_2"",""activity_type"":""mastery_check"",""sequence"":141,""display_text"":""mat"",""expected_answer"":""mat"",""lesson_step"":""module_gate"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""word_mastery_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""mastery_pass_rule"":"">=80_percent_recent_accuracy_and_no_critical_letter_gap""},""target_word"":""mat"",""gate"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,AE,a,at_family,at,m,,False,0.196,very_easy,"{'mastery_gate': 1.0}",word_mastery_very_easy,incorrect_general,medium,mastery_check,True,True,1,word_mastery:mat,ok,,,,,,,,,,,
M2-MC003,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,mastery_check,Man,man,man,easy,1.0,True,True,"M AE N",M,AE,N,CVC,CVC_module_mastery,word_reading,"{""id"":""M2-MC003"",""module_key"":""module_2"",""activity_type"":""mastery_check"",""sequence"":142,""display_text"":""man"",""expected_answer"":""man"",""lesson_step"":""module_gate"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""word_mastery_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""mastery_pass_rule"":"">=80_percent_recent_accuracy_and_no_critical_letter_gap""},""target_word"":""man"",""gate"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,AE,a,an_family,an,m,,False,0.196,very_easy,"{'mastery_gate': 1.0}",word_mastery_very_easy,incorrect_general,medium,mastery_check,True,True,1,word_mastery:man,ok,,,,,,,,,,,
M2-MC004,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,mastery_check,Fan,fan,fan,easy,1.0,True,True,"F AE N",F,AE,N,CVC,CVC_module_mastery,word_reading,"{""id"":""M2-MC004"",""module_key"":""module_2"",""activity_type"":""mastery_check"",""sequence"":143,""display_text"":""fan"",""expected_answer"":""fan"",""lesson_step"":""module_gate"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""word_mastery_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""mastery_pass_rule"":"">=80_percent_recent_accuracy_and_no_critical_letter_gap""},""target_word"":""fan"",""gate"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,AE,a,an_family,an,f,,False,0.196,very_easy,"{'mastery_gate': 1.0}",word_mastery_very_easy,incorrect_general,medium,mastery_check,True,True,1,word_mastery:fan,ok,,,,,,,,,,,
M2-MC005,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,mastery_check,Map,map,map,easy,1.0,True,True,"M AE P",M,AE,P,CVC,CVC_module_mastery,word_reading,"{""id"":""M2-MC005"",""module_key"":""module_2"",""activity_type"":""mastery_check"",""sequence"":144,""display_text"":""map"",""expected_answer"":""map"",""lesson_step"":""module_gate"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""word_mastery_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""mastery_pass_rule"":"">=80_percent_recent_accuracy_and_no_critical_letter_gap""},""target_word"":""map"",""gate"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,AE,a,ap_family,ap,m,,False,0.196,very_easy,"{'mastery_gate': 1.0}",word_mastery_very_easy,incorrect_general,medium,mastery_check,True,True,1,word_mastery:map,ok,,,,,,,,,,,
M2-MC006,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,mastery_check,Tag,tag,tag,easy,1.0,True,True,"T AE G",T,AE,G,CVC,CVC_module_mastery,word_reading,"{""id"":""M2-MC006"",""module_key"":""module_2"",""activity_type"":""mastery_check"",""sequence"":145,""display_text"":""tag"",""expected_answer"":""tag"",""lesson_step"":""module_gate"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""word_mastery_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""mastery_pass_rule"":"">=80_percent_recent_accuracy_and_no_critical_letter_gap""},""target_word"":""tag"",""gate"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,AE,a,ag_family,ag,t,,False,0.196,very_easy,"{'mastery_gate': 1.0}",word_mastery_very_easy,incorrect_general,medium,mastery_check,True,True,1,word_mastery:tag,ok,,,,,,,,,,,
M2-MC007,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,mastery_check,Bed,bed,bed,easy,1.0,True,True,"B EH D",B,EH,D,CVC,CVC_module_mastery,word_reading,"{""id"":""M2-MC007"",""module_key"":""module_2"",""activity_type"":""mastery_check"",""sequence"":146,""display_text"":""bed"",""expected_answer"":""bed"",""lesson_step"":""module_gate"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""word_mastery_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""mastery_pass_rule"":"">=80_percent_recent_accuracy_and_no_critical_letter_gap""},""target_word"":""bed"",""gate"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,EH,e,ed_family,ed,b,,False,0.196,very_easy,"{'mastery_gate': 1.0}",word_mastery_very_easy,incorrect_general,medium,mastery_check,True,True,1,word_mastery:bed,ok,,,,,,,,,,,
M2-MC008,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,mastery_check,Fed,fed,fed,easy,1.0,True,True,"F EH D",F,EH,D,CVC,CVC_module_mastery,word_reading,"{""id"":""M2-MC008"",""module_key"":""module_2"",""activity_type"":""mastery_check"",""sequence"":147,""display_text"":""fed"",""expected_answer"":""fed"",""lesson_step"":""module_gate"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""word_mastery_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""mastery_pass_rule"":"">=80_percent_recent_accuracy_and_no_critical_letter_gap""},""target_word"":""fed"",""gate"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,EH,e,ed_family,ed,f,,False,0.196,very_easy,"{'mastery_gate': 1.0}",word_mastery_very_easy,incorrect_general,medium,mastery_check,True,True,1,word_mastery:fed,ok,,,,,,,,,,,
M2-MC009,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,mastery_check,Ten,ten,ten,easy,1.0,True,True,"T EH N",T,EH,N,CVC,CVC_module_mastery,word_reading,"{""id"":""M2-MC009"",""module_key"":""module_2"",""activity_type"":""mastery_check"",""sequence"":148,""display_text"":""ten"",""expected_answer"":""ten"",""lesson_step"":""module_gate"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""word_mastery_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""mastery_pass_rule"":"">=80_percent_recent_accuracy_and_no_critical_letter_gap""},""target_word"":""ten"",""gate"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,EH,e,en_family,en,t,,False,0.196,very_easy,"{'mastery_gate': 1.0}",word_mastery_very_easy,incorrect_general,medium,mastery_check,True,True,1,word_mastery:ten,ok,,,,,,,,,,,
M2-MC010,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,mastery_check,Pet,pet,pet,easy,1.0,True,True,"P EH T",P,EH,T,CVC,CVC_module_mastery,word_reading,"{""id"":""M2-MC010"",""module_key"":""module_2"",""activity_type"":""mastery_check"",""sequence"":149,""display_text"":""pet"",""expected_answer"":""pet"",""lesson_step"":""module_gate"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""word_mastery_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""mastery_pass_rule"":"">=80_percent_recent_accuracy_and_no_critical_letter_gap""},""target_word"":""pet"",""gate"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,EH,e,et_family,et,p,,False,0.196,very_easy,"{'mastery_gate': 1.0}",word_mastery_very_easy,incorrect_general,medium,mastery_check,True,True,1,word_mastery:pet,ok,,,,,,,,,,,
M2-MC011,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,mastery_check,Pin,pin,pin,easy,1.0,True,True,"P IH N",P,IH,N,CVC,CVC_module_mastery,word_reading,"{""id"":""M2-MC011"",""module_key"":""module_2"",""activity_type"":""mastery_check"",""sequence"":150,""display_text"":""pin"",""expected_answer"":""pin"",""lesson_step"":""module_gate"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""word_mastery_very_easy"",""error_focus"":""word_reading"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""mastery_pass_rule"":"">=80_percent_recent_accuracy_and_no_critical_letter_gap""},""target_word"":""pin"",""gate"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,IH,i,in_family,in,p,,False,0.196,very_easy,"{'mastery_gate': 1.0}",word_mastery_very_easy,incorrect_general,medium,mastery_check,True,True,1,word_mastery:pin,ok,,,,,,,,,,,
